ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,target,prediction,prediction_proba
10000,B,Flight,3,3,158,3,low,1,5502,0,M,M,0.55
2473,D,Flight,4,5,156,3,low,60,1553,1,F,M,0.575
10858,B,Ship,3,4,231,6,medium,3,5910,1,F,M,0.57
2720,F,Road,3,2,134,2,medium,45,1946,1,F,M,0.525
5812,B,Ship,5,4,285,2,low,2,4505,1,M,F,0.425
2546,F,Ship,3,5,183,2,low,10,2621,1,F,F,0.47
7867,D,Ship,6,5,278,5,medium,2,4361,1,F,F,0.42
10303,D,Ship,3,2,161,3,medium,2,4174,1,M,M,0.56
560,F,Flight,5,2,271,3,medium,32,3785,1,M,F,0.465
4251,A,Flight,5,4,194,5,low,8,4038,1,M,M,0.545
5427,A,Ship,4,4,239,3,low,4,4756,0,M,F,0.455
9573,A,Road,3,1,195,5,low,4,4034,0,F,F,0.355
1923,A,Flight,5,5,161,3,medium,59,1037,1,F,M,0.585
3741,A,Ship,5,2,241,3,low,10,4244,1,F,M,0.545
1772,F,Road,3,3,242,3,low,7,3127,1,F,M,0.56
4286,F,Ship,3,3,150,4,medium,8,4357,1,F,M,0.525
9609,A,Ship,5,3,191,3,high,6,4244,0,F,F,0.44
391,D,Road,4,1,259,3,low,20,2154,1,M,F,0.465
9344,F,Ship,2,4,224,2,low,8,4754,0,M,F,0.455
7734,F,Ship,6,3,301,4,low,2,1083,0,F,M,0.64
5141,C,Ship,4,5,231,4,medium,9,5528,0,M,F,0.42
9443,C,Road,5,4,217,5,low,8,1803,0,F,M,0.525
5585,C,Ship,3,3,260,2,low,7,5738,0,M,M,0.595
2478,F,Flight,5,2,209,4,medium,15,3330,1,M,M,0.565
8226,F,Flight,5,1,262,3,medium,9,5146,0,M,F,0.46
3175,D,Ship,3,2,207,3,high,3,4909,1,F,M,0.535
10162,B,Ship,3,4,174,2,low,7,4596,0,M,F,0.41
3573,A,Flight,3,5,245,10,medium,8,4909,1,M,M,0.61
9411,A,Ship,4,4,258,5,low,7,1261,1,M,M,0.665
10948,B,Road,4,1,232,5,medium,9,1145,0,M,F,0.315
190,B,Ship,2,4,134,3,low,42,1415,1,F,M,0.635
8659,D,Ship,6,1,281,4,medium,2,1592,0,M,M,0.625
9029,C,Road,4,3,187,4,low,4,4757,0,M,M,0.555
2512,B,Ship,3,1,176,2,medium,45,1470,1,F,F,0.41
3546,F,Road,4,3,186,3,low,7,5156,1,M,M,0.57
5437,D,Ship,4,5,253,2,low,8,5652,0,M,M,0.62
9499,D,Ship,5,4,193,3,medium,3,4559,0,M,F,0.44
9412,B,Ship,5,5,236,5,low,7,1137,0,F,M,0.68
2566,B,Ship,3,2,198,3,low,15,3250,1,M,F,0.39
2359,D,Ship,3,2,213,2,low,22,3248,1,M,M,0.65
5081,C,Flight,5,3,217,2,low,4,5588,0,F,M,0.525
10506,F,Ship,4,2,136,4,low,3,4190,0,F,F,0.44
8402,F,Ship,3,3,151,3,medium,1,5297,0,F,M,0.645
10019,C,Ship,3,2,247,3,medium,8,5194,0,M,M,0.575
2591,C,Road,4,2,161,3,medium,10,1928,1,F,F,0.455
1013,C,Ship,3,3,205,2,medium,54,2427,1,F,M,0.6
5564,F,Ship,3,4,242,2,low,10,5559,1,F,M,0.565
7605,A,Ship,3,5,224,3,low,6,5115,0,M,F,0.35
6130,B,Ship,4,2,266,3,medium,7,5121,0,M,M,0.535
696,F,Flight,4,1,179,3,low,63,1215,1,M,F,0.385
4315,D,Ship,2,1,147,3,low,3,4120,1,M,F,0.465
4334,F,Ship,5,4,255,6,low,3,4638,0,M,F,0.38
4871,C,Ship,3,3,204,2,medium,6,5612,0,M,F,0.385
6085,D,Ship,2,1,192,3,low,9,4774,0,F,F,0.445
343,D,Ship,4,5,162,2,medium,64,1918,1,M,F,0.375
4106,F,Flight,3,2,273,3,medium,2,4948,0,F,M,0.51
10201,D,Ship,6,1,268,4,low,1,1654,1,F,F,0.44
2170,B,Road,5,1,165,3,low,37,1228,1,F,M,0.515
5837,C,Ship,4,2,168,3,low,3,4653,1,M,M,0.56
4686,F,Ship,4,3,195,2,low,8,4576,0,M,F,0.36
6185,C,Ship,5,5,266,5,low,9,4500,0,F,M,0.595
504,F,Ship,3,2,174,3,low,30,1986,1,M,F,0.385
7843,D,Ship,4,3,227,3,medium,10,5782,1,M,M,0.595
6287,C,Road,7,2,264,4,medium,6,1688,0,M,F,0.48
6219,A,Ship,6,4,306,4,low,8,1691,1,F,M,0.515
44,F,Ship,3,1,174,2,low,44,1556,1,M,M,0.53
6358,B,Ship,3,1,210,2,low,9,5932,0,M,M,0.52
8152,B,Ship,4,3,163,3,low,10,5002,1,F,F,0.485
7595,C,Ship,3,3,176,3,low,10,5284,1,F,F,0.44
487,D,Ship,3,1,294,4,low,25,1498,1,F,F,0.445
6250,B,Ship,5,4,258,2,low,8,4200,0,F,F,0.42
2400,F,Ship,6,2,276,6,medium,7,2437,1,M,F,0.475
6511,D,Ship,6,2,246,4,medium,7,1071,0,M,M,0.52
10941,A,Road,4,1,192,4,low,3,1689,0,M,F,0.345
1586,F,Ship,3,5,234,2,high,4,2701,1,M,M,0.67
4227,A,Road,4,1,166,2,low,6,5737,0,F,M,0.605
8121,A,Ship,3,4,151,3,medium,5,4767,1,M,M,0.595
8202,F,Road,3,4,200,3,low,7,5400,0,F,F,0.32
10442,F,Ship,3,4,166,3,high,6,4247,0,M,M,0.505
4643,C,Road,4,3,204,2,low,7,4717,1,F,F,0.44
5055,A,Road,3,4,186,3,high,1,5922,1,M,M,0.595
1552,B,Ship,3,3,246,3,medium,45,3945,1,F,F,0.43
7408,B,Flight,5,1,261,5,low,10,1713,0,F,M,0.52
1934,F,Flight,4,2,219,3,low,2,3402,1,M,M,0.54
2302,B,Ship,4,5,113,3,low,52,1741,1,F,F,0.4
5084,F,Flight,3,4,157,3,medium,6,5611,0,F,F,0.46
3977,C,Flight,5,1,220,3,medium,8,5727,1,M,F,0.405
9685,D,Ship,6,1,303,4,low,9,1080,0,F,M,0.515
6946,B,Ship,4,1,219,3,low,5,5632,0,F,M,0.62
4122,F,Flight,5,3,255,3,medium,8,5983,0,F,F,0.42
7755,A,Ship,7,5,285,4,low,6,1591,1,M,M,0.53
6452,F,Flight,3,3,251,3,medium,2,5972,0,M,F,0.485
5454,F,Road,4,1,196,5,low,7,5380,0,M,F,0.455
3733,D,Ship,5,5,273,4,low,1,5225,1,M,F,0.455
1987,D,Ship,5,4,138,2,medium,38,1803,1,M,F,0.49
5755,D,Flight,6,4,305,4,low,7,1172,1,F,F,0.49
5158,B,Ship,4,2,274,2,low,10,4361,0,M,F,0.385
9807,A,Ship,4,1,150,2,low,5,4133,0,M,F,0.48
6502,B,Ship,5,2,231,5,low,4,1913,1,F,F,0.445
9087,A,Ship,6,3,218,6,high,8,5879,0,M,M,0.525
10891,D,Ship,4,3,188,4,medium,7,4024,1,M,M,0.58
9672,F,Ship,6,5,245,4,low,7,1521,0,F,F,0.425
605,C,Ship,4,3,187,2,low,58,3665,1,F,M,0.615
1719,A,Ship,4,5,178,3,high,22,1907,1,M,F,0.4
5779,D,Ship,4,2,243,5,medium,8,1922,0,F,F,0.4
8382,F,Ship,4,3,142,3,medium,1,4900,0,M,M,0.53
2141,C,Ship,3,3,160,3,medium,65,1228,1,F,F,0.47
5159,C,Ship,4,3,254,2,high,3,4930,0,F,F,0.49
10486,B,Ship,4,2,259,6,medium,8,1096,1,M,M,0.56
4516,B,Road,2,4,255,7,low,9,5224,1,F,M,0.55
9706,B,Road,4,5,257,5,medium,6,1008,0,M,F,0.38
9107,C,Ship,4,4,263,3,medium,8,5475,0,F,M,0.63
2044,B,Road,4,2,260,2,low,31,2805,1,F,M,0.51
9120,F,Ship,4,1,225,2,medium,5,5714,1,M,F,0.5
101,C,Ship,5,3,143,2,medium,59,1837,1,M,F,0.47
8044,B,Ship,6,1,138,3,low,6,1604,0,M,F,0.445
6572,F,Flight,6,4,266,4,low,9,1253,1,M,M,0.55
1214,F,Road,4,3,256,3,low,15,3155,1,F,M,0.58
7012,B,Ship,4,2,198,6,medium,5,4659,0,M,M,0.505
4150,B,Ship,3,1,241,2,low,8,5602,1,M,M,0.555
1866,F,Ship,4,2,259,2,medium,54,2244,1,M,M,0.505
10291,D,Flight,4,1,266,2,high,4,5116,0,M,M,0.6
5299,D,Ship,5,4,187,3,low,1,4181,0,F,F,0.5
4105,D,Road,4,4,186,2,low,1,4519,0,F,F,0.46
7031,C,Ship,3,2,258,2,low,1,5862,0,M,M,0.545
752,F,Ship,3,3,162,3,medium,7,1901,1,M,M,0.61
2696,F,Ship,5,1,224,2,low,14,2959,1,F,M,0.505
3992,F,Ship,3,4,211,3,low,6,5890,0,F,M,0.59
9886,B,Ship,5,1,275,5,low,6,1156,1,M,F,0.41
7229,C,Ship,3,5,268,2,low,4,5909,0,F,M,0.7
330,F,Ship,4,5,243,4,medium,41,2782,1,F,F,0.44
2976,F,Ship,4,1,220,3,high,2,3886,1,M,M,0.655
1393,D,Ship,4,1,253,7,medium,37,2955,1,M,M,0.515
2268,F,Ship,5,4,281,4,medium,40,3381,1,F,M,0.64
9581,C,Road,6,2,239,4,medium,7,4589,0,F,M,0.52
7391,C,Road,3,5,223,7,high,8,4178,1,M,M,0.685
1746,F,Ship,4,5,147,2,low,17,1057,1,M,M,0.53
8906,F,Flight,5,3,238,5,low,1,1871,1,M,F,0.315
3826,B,Road,3,2,268,10,medium,9,4483,0,M,F,0.465
1895,C,Road,3,2,168,3,low,15,1862,1,M,F,0.49
4648,B,Road,3,2,271,2,medium,6,5280,1,M,M,0.555
3934,B,Ship,6,3,280,3,low,7,4620,1,M,F,0.44
5415,A,Ship,5,2,247,3,medium,3,4698,1,F,M,0.52
2603,C,Flight,4,4,220,2,medium,33,2897,1,F,F,0.48
8320,B,Ship,7,3,286,4,low,2,1712,1,M,M,0.81
2442,F,Road,4,5,133,3,medium,3,1403,1,M,M,0.51
5398,B,Ship,5,3,202,4,low,6,5107,0,M,F,0.475
10319,C,Ship,2,5,243,3,medium,9,4182,0,F,F,0.5
4688,F,Ship,5,5,236,3,high,4,5724,1,M,M,0.55
9255,A,Ship,3,3,258,3,medium,7,4068,1,F,M,0.56
1623,A,Road,3,1,180,3,high,21,1047,1,F,M,0.52
9821,C,Ship,4,2,161,2,high,8,5654,1,F,F,0.455
9434,F,Road,4,3,241,5,low,2,1442,0,F,F,0.49
1674,F,Ship,2,1,137,5,medium,3,1037,1,F,M,0.585
5999,C,Ship,6,2,266,4,low,9,1220,0,F,M,0.65
7395,A,Flight,4,2,223,5,medium,3,4480,0,F,M,0.58
5341,D,Flight,4,1,249,5,low,9,4396,0,M,M,0.53
3810,F,Road,4,3,283,7,high,1,4216,1,F,M,0.585
8880,F,Road,5,2,239,5,medium,6,1310,1,F,F,0.42
8867,C,Ship,5,1,267,6,low,3,1803,0,M,M,0.64
10431,A,Ship,4,2,180,3,medium,6,4417,0,M,M,0.575
123,A,Road,4,2,160,3,low,64,1714,1,M,F,0.465
10061,C,Ship,5,1,126,5,medium,2,5659,1,F,M,0.565
7027,D,Ship,6,3,114,4,high,10,5865,0,F,F,0.5
10887,A,Ship,4,2,226,2,low,2,4332,0,F,M,0.62
9162,F,Road,7,4,244,4,medium,4,1953,1,F,F,0.47
9621,A,Ship,2,4,180,2,low,6,5579,0,F,M,0.56
8905,D,Flight,6,4,270,4,low,10,1698,0,F,M,0.505
2882,F,Flight,4,1,164,2,medium,3,1124,1,F,M,0.555
6381,A,Ship,3,3,151,3,low,7,4611,0,M,F,0.38
5997,A,Ship,6,5,249,4,medium,3,1710,1,M,F,0.39
235,D,Ship,2,1,139,3,low,39,1582,1,F,F,0.445
1022,F,Ship,3,1,226,2,low,18,2319,1,M,M,0.615
7305,A,Ship,3,3,274,3,medium,3,5157,0,M,F,0.36
1958,F,Ship,3,1,202,3,low,1,3738,1,F,M,0.505
3957,A,Road,3,1,157,3,medium,1,4391,0,M,M,0.58
8377,D,Ship,4,5,248,4,low,2,4427,0,F,M,0.53
363,A,Ship,3,5,203,2,medium,61,3642,1,M,M,0.605
10015,D,Flight,3,3,185,2,low,4,4746,0,M,M,0.505
3536,F,Road,6,3,222,5,high,2,4612,0,F,F,0.455
1969,D,Ship,4,4,136,2,medium,16,1131,1,F,F,0.48
7730,F,Ship,7,4,291,4,medium,1,1817,1,M,M,0.585
3415,D,Road,3,1,258,4,medium,6,5365,1,F,M,0.515
4513,D,Road,4,2,266,3,high,5,4831,1,M,M,0.54
1820,F,Ship,2,3,169,3,medium,48,1279,1,M,F,0.475
108,F,Ship,4,5,216,3,high,26,2053,1,M,M,0.56
3241,D,Ship,2,5,117,3,high,2,4268,1,F,F,0.41
6436,B,Flight,3,5,189,2,low,8,4567,0,M,M,0.605
2029,D,Road,2,4,183,3,low,12,3090,1,F,M,0.52
1178,F,Ship,3,2,224,2,low,49,3749,1,F,F,0.455
4350,F,Ship,5,4,237,3,high,9,5401,0,M,F,0.46
2620,B,Flight,5,1,151,2,medium,30,1377,1,F,M,0.61
1711,D,Ship,4,1,227,3,low,54,3972,1,M,M,0.575
1797,A,Flight,4,1,242,2,low,34,3966,1,M,M,0.575
10246,B,Ship,5,5,197,4,low,7,4141,1,F,F,0.415
3697,D,Flight,4,4,178,6,low,9,5279,1,F,M,0.52
6933,A,Ship,3,1,231,3,low,1,5392,1,M,F,0.455
8552,F,Ship,6,3,287,4,low,3,1824,0,M,F,0.495
4900,B,Ship,5,5,166,2,high,2,4562,1,F,F,0.415
9214,B,Ship,4,2,160,2,medium,3,4304,1,M,M,0.57
4818,F,Ship,7,1,290,4,low,9,1885,0,F,F,0.43
6029,C,Flight,6,4,262,4,low,10,1068,1,F,M,0.545
10543,D,Road,3,4,158,2,low,8,4086,0,M,M,0.51
5814,F,Ship,4,5,274,3,medium,5,4773,0,M,M,0.54
3838,B,Flight,6,5,212,2,low,5,4804,1,F,M,0.6
4331,C,Ship,5,2,168,4,low,10,5373,1,M,F,0.445
1885,D,Ship,5,4,269,3,medium,51,3415,1,F,M,0.62
6893,C,Ship,5,5,268,5,medium,10,1906,0,F,M,0.57
7098,F,Road,5,1,238,3,high,2,5369,1,M,F,0.465
8536,B,Ship,3,5,154,10,high,10,5282,1,F,M,0.525
9450,F,Flight,5,2,221,5,medium,10,1160,0,M,M,0.64
7785,A,Road,4,2,144,3,low,2,4264,0,M,M,0.695
10250,F,Road,3,1,267,3,medium,8,5415,1,F,F,0.375
296,F,Ship,3,1,202,2,medium,62,3398,1,M,F,0.43
3443,C,Ship,4,4,235,2,low,4,5671,0,M,M,0.575
7195,D,Ship,5,1,243,5,low,3,1066,1,M,F,0.335
6815,C,Ship,6,3,297,4,medium,2,1954,0,M,M,0.685
8386,B,Ship,4,5,231,3,low,4,5174,1,F,F,0.375
387,A,Road,3,1,251,3,medium,42,3698,1,M,M,0.51
3922,B,Ship,4,2,261,2,medium,7,5764,0,M,M,0.52
98,F,Ship,4,1,271,2,medium,8,2401,1,F,M,0.555
3501,A,Ship,4,2,192,6,high,3,5173,0,F,M,0.585
10866,F,Ship,3,3,148,4,low,2,5557,0,F,M,0.565
5017,D,Ship,2,3,198,2,medium,6,1730,1,F,F,0.43
9858,F,Road,4,5,270,3,low,1,4131,0,M,F,0.405
10417,D,Flight,5,2,263,6,low,6,1511,1,F,F,0.49
6405,A,Ship,3,1,203,3,medium,4,4965,0,F,F,0.34
5933,C,Ship,3,2,170,3,low,9,4069,0,M,F,0.46
10825,D,Flight,5,1,244,2,medium,6,5217,0,M,M,0.66
2241,A,Ship,3,3,168,3,medium,11,1008,1,M,F,0.395
10520,F,Ship,4,3,263,2,low,9,4210,0,M,F,0.405
6102,F,Ship,4,2,195,3,medium,8,5198,0,M,F,0.42
873,A,Ship,3,1,178,5,low,15,1242,1,F,F,0.475
10211,C,Ship,5,5,270,5,low,5,1852,1,M,M,0.54
6620,F,Ship,3,3,279,4,low,3,4620,0,M,F,0.5
6262,B,Ship,4,1,265,6,low,9,1753,1,F,M,0.625
2257,D,Ship,3,4,230,3,high,22,3546,1,F,M,0.515
6697,D,Road,3,4,151,4,medium,1,4587,1,F,M,0.515
484,B,Ship,3,2,244,8,low,50,3562,1,F,F,0.475
10085,C,Ship,4,4,249,3,medium,1,5743,0,F,M,0.53
7460,F,Ship,5,5,225,5,low,9,1646,1,F,M,0.67
620,F,Ship,3,5,224,2,low,13,3891,1,M,M,0.61
8639,C,Flight,5,3,154,4,low,3,1066,1,F,M,0.575
435,A,Ship,4,1,216,3,low,43,2643,1,F,F,0.435
5546,F,Ship,4,3,232,3,medium,8,5298,1,F,F,0.44
4126,B,Flight,3,5,230,4,medium,2,5916,1,F,M,0.59
2102,F,Ship,5,1,195,6,low,29,1039,1,F,M,0.545
8410,B,Ship,4,2,187,2,medium,7,4470,1,M,F,0.49
7635,A,Ship,5,1,230,4,medium,4,5363,0,M,F,0.495
7078,B,Ship,4,1,192,4,high,5,4142,1,M,M,0.57
8021,C,Ship,7,4,281,4,low,9,1970,0,M,M,0.51
7258,B,Flight,5,5,239,3,medium,8,4975,0,M,M,0.63
4624,B,Ship,5,3,224,2,low,6,5962,1,M,F,0.425
5384,F,Ship,3,5,147,3,low,4,5042,0,F,M,0.545
4390,B,Flight,3,3,201,2,medium,8,5032,1,F,M,0.7
7963,D,Flight,5,3,274,6,medium,7,1293,0,M,F,0.37
5475,A,Road,4,4,253,2,low,6,5892,0,F,M,0.71
7977,A,Ship,3,4,242,10,high,5,4127,0,M,M,0.635
8763,A,Road,3,4,232,5,medium,9,5759,0,M,M,0.56
6318,F,Flight,5,3,238,5,medium,2,1150,1,M,F,0.5
7290,F,Ship,5,3,202,2,low,6,5716,0,F,M,0.655
10185,A,Ship,7,5,254,4,medium,1,1347,0,F,F,0.415
4159,D,Ship,2,4,100,4,low,3,5398,0,M,F,0.455
2294,F,Ship,3,5,225,3,low,12,2721,1,F,M,0.52
5911,D,Ship,4,3,257,3,low,2,5198,1,F,M,0.51
1845,A,Ship,3,4,198,2,medium,20,2266,1,F,M,0.595
7084,B,Ship,5,1,198,4,low,5,5719,0,F,M,0.545
9743,C,Flight,3,3,154,2,low,1,5884,1,M,M,0.615
8843,C,Ship,3,1,211,3,medium,1,4889,1,M,M,0.54
5921,C,Ship,5,5,154,2,medium,3,4669,0,M,M,0.585
6310,B,Flight,5,5,251,6,medium,4,1077,0,M,F,0.35
689,C,Flight,5,2,170,3,low,15,1314,1,M,M,0.545
1637,C,Road,2,1,145,2,low,49,1177,1,F,F,0.465
1459,D,Ship,3,2,231,3,low,55,3952,1,M,M,0.585
3064,B,Ship,5,1,140,4,medium,48,1322,1,M,M,0.545
5113,D,Ship,4,3,196,2,medium,4,4203,1,F,M,0.575
1876,B,Ship,4,5,253,3,low,58,3096,1,F,F,0.425
5757,A,Flight,6,1,266,4,medium,2,1862,1,F,M,0.55
2636,F,Ship,4,3,204,3,low,30,3774,1,M,F,0.44
10857,A,Ship,6,5,206,2,low,6,5646,1,F,F,0.495
4724,F,Ship,4,3,140,3,low,1,4453,0,M,F,0.425
3978,F,Flight,5,5,255,2,medium,1,4604,1,M,F,0.47
7823,C,Flight,5,3,169,2,low,1,4500,1,F,M,0.62
8110,B,Ship,4,3,160,2,low,5,4522,1,M,M,0.57
6854,F,Flight,4,3,182,3,high,3,5624,0,F,M,0.655
8847,A,Ship,5,1,258,3,medium,8,5694,0,F,M,0.555
7962,F,Flight,7,1,308,4,medium,5,1705,0,M,M,0.62
5041,D,Ship,7,3,310,4,medium,7,1989,0,F,F,0.405
10507,D,Ship,4,5,200,4,low,1,4885,0,F,M,0.58
9806,F,Ship,4,5,160,2,medium,8,5234,0,F,F,0.455
6748,B,Ship,4,2,266,3,medium,2,5252,1,F,M,0.525
221,C,Ship,3,4,242,3,low,29,2381,1,M,M,0.52
7657,D,Road,4,5,140,2,medium,5,4347,1,F,M,0.53
3253,D,Ship,3,2,160,3,medium,6,4808,1,F,M,0.61
3385,D,Ship,2,5,209,5,medium,9,5565,0,F,M,0.555
6980,F,Road,3,5,139,3,low,1,4060,1,F,F,0.38
1806,F,Ship,4,1,151,2,medium,6,1114,1,M,M,0.575
5164,B,Ship,4,5,154,3,medium,9,5489,1,F,F,0.375
4258,B,Flight,4,2,239,2,low,10,4028,0,F,M,0.575
5674,B,Ship,3,1,175,3,medium,9,5797,0,F,F,0.48
8127,A,Ship,4,1,285,2,low,4,4401,0,M,F,0.405
2348,F,Ship,5,1,153,2,low,55,1414,1,F,M,0.62
2388,F,Ship,4,4,233,3,medium,14,2522,1,F,F,0.5
8933,C,Ship,6,3,258,4,medium,9,1924,0,M,F,0.39
4451,C,Ship,4,4,176,6,high,5,4494,1,M,F,0.475
1645,D,Flight,3,2,181,3,medium,45,3786,1,M,M,0.505
2754,F,Flight,3,5,245,4,medium,4,2769,1,M,M,0.575
6329,C,Ship,5,5,137,2,low,8,5111,1,M,F,0.46
1619,C,Road,4,4,203,5,low,36,3912,1,M,F,0.46
313,D,Ship,3,3,140,3,medium,51,1046,1,M,F,0.485
5635,D,Ship,3,4,145,2,high,5,5513,0,F,F,0.5
10137,A,Flight,3,4,174,3,low,3,5366,1,F,F,0.48
4224,F,Road,5,4,229,2,medium,10,5001,0,F,F,0.365
1833,A,Ship,3,4,166,2,medium,58,1319,1,F,F,0.475
6856,B,Flight,6,3,285,7,medium,7,5030,1,M,F,0.5
1587,A,Ship,4,5,181,2,medium,59,2239,1,M,F,0.475
2059,D,Flight,5,2,215,2,medium,46,3942,1,M,M,0.525
6974,F,Road,4,3,250,3,low,10,4316,0,M,M,0.545
3903,A,Ship,5,3,231,3,medium,2,4735,0,F,M,0.62
9298,B,Road,3,3,167,3,low,8,4420,0,F,F,0.5
10860,F,Ship,3,1,125,3,medium,9,5489,0,M,M,0.575
7523,C,Road,4,3,213,3,medium,7,5947,0,M,M,0.52
9168,F,Road,6,4,260,4,low,1,1883,0,F,F,0.475
3510,F,Ship,2,3,192,3,medium,8,5787,1,F,F,0.445
3790,B,Ship,3,1,154,10,medium,3,4524,0,F,F,0.435
8227,D,Flight,4,1,245,3,low,9,4024,1,F,F,0.46
4787,C,Road,4,4,205,3,low,6,4254,0,M,F,0.355
10587,A,Ship,4,2,258,3,low,5,5393,1,F,F,0.455
2631,A,Ship,3,5,185,2,medium,27,3624,1,M,M,0.54
6914,F,Ship,5,5,256,5,medium,2,1693,1,M,M,0.55
5819,C,Ship,5,5,273,4,low,7,4064,1,M,M,0.64
1788,F,Flight,4,2,135,2,low,54,1011,1,M,M,0.525
9929,C,Ship,6,1,289,5,medium,7,1223,0,M,M,0.515
10978,B,Ship,5,4,232,5,medium,4,1561,0,F,M,0.535
4091,C,Road,3,4,188,4,low,2,1059,1,M,M,0.62
8061,A,Road,5,5,186,4,low,3,4287,0,M,M,0.64
2632,B,Ship,5,3,167,3,low,5,1772,1,F,M,0.56
6911,C,Ship,5,5,240,5,medium,10,1574,1,M,M,0.55
9379,D,Ship,4,4,167,4,low,2,5908,1,M,M,0.635
1018,B,Ship,3,3,148,2,low,42,1950,1,M,F,0.43
10683,A,Flight,4,2,163,4,medium,5,5751,0,F,M,0.7
3490,B,Ship,3,1,244,4,medium,6,4734,1,M,M,0.65
1243,D,Flight,4,1,250,2,medium,45,3021,1,M,F,0.42
3715,D,Flight,3,4,154,3,low,2,4990,1,F,M,0.525
4530,F,Flight,4,5,142,10,high,5,4147,1,F,M,0.595
8026,B,Ship,7,3,286,4,low,5,1866,1,F,M,0.705
3016,B,Flight,3,1,104,2,low,1,1021,1,M,F,0.48
3670,B,Ship,3,3,198,2,low,8,4620,1,M,F,0.485
3623,C,Ship,3,2,146,3,high,4,5846,1,F,M,0.505
899,C,Ship,3,5,242,3,medium,19,3753,1,M,M,0.535
7421,C,Ship,5,4,263,4,low,10,1995,0,F,M,0.53
3518,F,Ship,4,5,254,3,low,1,4377,1,M,F,0.475
1854,F,Ship,3,3,190,7,medium,7,2400,1,F,M,0.585
9796,B,Ship,5,4,222,2,high,8,4996,1,M,F,0.355
5325,A,Road,4,3,175,3,medium,4,5784,0,F,M,0.65
5317,D,Road,4,3,227,2,low,3,4375,0,M,M,0.575
2412,F,Ship,6,5,233,6,medium,48,3341,1,M,M,0.545
8625,A,Road,5,3,245,5,low,8,1471,0,M,F,0.45
3923,C,Ship,5,4,117,3,medium,4,5332,0,F,F,0.485
1453,D,Ship,4,5,143,3,low,48,1922,1,F,F,0.47
4629,A,Ship,3,3,173,5,medium,10,5840,0,F,M,0.53
678,F,Road,6,4,160,2,low,31,1689,1,F,F,0.5
4928,F,Flight,5,5,137,4,low,4,5888,0,M,M,0.67
2779,D,Ship,5,3,225,7,medium,17,3516,1,F,F,0.31
625,D,Ship,4,3,265,3,low,65,3578,1,F,F,0.43
6362,F,Ship,4,2,231,5,low,7,4718,0,M,M,0.62
7792,B,Road,4,1,237,3,medium,8,5668,1,F,M,0.585
6,F,Flight,3,1,162,3,medium,12,1417,1,F,M,0.545
9662,F,Ship,7,2,300,4,medium,3,1070,1,M,F,0.47
5174,F,Ship,3,3,211,3,medium,7,5185,0,M,F,0.38
5187,A,Road,4,5,234,3,low,3,5438,0,M,M,0.635
6833,C,Road,5,2,249,3,low,2,4696,0,M,F,0.46
9835,D,Ship,3,4,248,3,medium,7,5299,0,M,M,0.535
9876,F,Flight,5,1,137,5,low,8,4584,0,F,M,0.53
5329,D,Road,2,4,201,2,high,2,5115,0,M,M,0.565
6238,B,Ship,3,3,238,2,medium,4,4206,0,F,M,0.53
9097,D,Ship,3,3,219,6,low,10,1116,0,M,F,0.405
6813,A,Ship,6,3,289,4,high,5,1708,0,F,M,0.52
911,C,Ship,4,2,274,10,medium,29,2949,1,F,M,0.54
1708,B,Ship,3,1,254,3,medium,35,2965,1,F,M,0.535
2454,F,Road,4,5,184,3,low,64,3812,1,F,F,0.475
2737,D,Flight,3,3,191,4,medium,17,3675,1,F,M,0.55
784,B,Ship,3,3,140,4,low,47,1207,1,F,F,0.385
4311,A,Ship,6,2,246,6,low,1,4846,0,F,F,0.445
1521,A,Flight,3,3,205,2,medium,2,2910,1,F,M,0.555
10099,D,Ship,3,2,141,3,low,7,4682,0,M,F,0.485
475,D,Ship,4,3,275,10,medium,10,2093,1,M,M,0.54
3078,F,Ship,4,1,221,5,medium,22,3075,1,M,F,0.405
7620,F,Ship,4,4,170,4,low,5,4574,0,M,M,0.525
2725,D,Road,4,1,227,3,low,5,3100,1,M,M,0.69
7221,A,Ship,4,2,273,5,medium,8,2000,0,F,M,0.515
10620,F,Ship,4,1,270,2,low,4,4369,0,M,F,0.455
1648,B,Flight,4,4,198,2,medium,64,3787,1,M,M,0.6
1566,F,Ship,4,4,210,3,medium,14,3666,1,F,F,0.495
8927,C,Ship,6,2,255,4,medium,3,1355,0,F,M,0.735
5880,F,Road,3,3,244,3,low,6,5109,0,M,F,0.38
1421,C,Ship,5,4,230,3,low,39,3989,1,F,F,0.415
695,C,Flight,4,4,214,3,low,36,2684,1,M,F,0.47
9215,C,Ship,4,2,156,3,low,1,5361,0,F,M,0.595
559,D,Flight,4,2,164,3,medium,15,1489,1,M,F,0.46
5722,B,Ship,6,3,309,4,low,5,1712,0,M,M,0.59
6763,D,Ship,2,1,277,6,low,10,4165,0,M,F,0.455
709,D,Ship,4,1,139,3,low,25,1152,1,F,F,0.455
10824,F,Flight,5,5,203,2,low,10,4790,1,M,M,0.535
3373,D,Ship,3,2,234,4,high,7,4568,1,F,M,0.655
9570,F,Road,3,2,133,5,medium,9,5744,1,M,M,0.56
