ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M
1701,3,3,193,2,60,2581,1,False,False,False,False,False,True,True,False,False
1702,3,1,138,3,41,1914,1,True,False,False,False,False,True,True,False,False
1703,5,2,188,3,50,3992,1,False,True,False,False,False,True,False,True,False
1704,4,3,201,3,46,3641,1,False,False,False,True,False,True,True,False,False
1705,3,3,245,2,16,2577,1,False,False,True,False,False,True,False,True,False
1706,3,2,262,3,54,3150,1,False,False,False,True,False,True,True,False,True
1707,4,4,147,5,33,1886,1,False,False,False,False,False,True,False,True,False
1708,3,1,254,3,35,2965,1,True,False,False,False,False,True,False,True,False
1709,4,2,213,4,37,2184,1,False,True,False,False,False,True,True,False,False
1710,3,3,152,2,32,1665,1,False,False,False,True,False,True,True,False,True
1711,4,1,227,3,54,3972,1,False,False,True,False,False,True,True,False,True
1712,2,5,206,3,46,2944,1,False,False,False,True,False,True,True,False,False
1713,3,4,242,5,5,2307,1,False,False,False,False,False,True,True,False,True
1714,4,2,200,3,45,2486,1,True,False,False,False,False,True,False,True,True
1715,4,1,142,2,26,1683,1,False,True,False,False,False,True,True,False,True
1716,3,3,275,3,61,2123,1,False,False,False,True,False,True,True,False,False
1717,6,1,222,5,26,3137,1,False,False,True,False,False,True,False,True,True
1718,3,1,101,2,56,1184,1,False,False,False,True,False,True,False,True,False
1719,4,5,178,3,22,1907,1,False,False,False,False,False,True,False,False,True
1720,3,2,243,3,31,3943,1,True,False,False,False,False,True,False,True,True
1721,2,1,177,4,63,1058,1,False,True,False,False,False,True,True,False,True
1722,3,2,270,3,31,2377,1,False,False,False,True,False,True,False,True,True
1723,5,3,186,4,11,3676,1,False,False,True,False,False,True,False,True,False
1724,5,3,133,4,29,1094,1,False,False,False,True,False,True,False,True,False
1725,3,2,263,4,8,2599,1,False,False,False,False,False,True,False,True,True
1726,5,3,248,3,4,2207,1,True,False,False,False,False,True,False,True,True
1727,5,2,150,3,63,1807,1,False,True,False,False,False,True,False,True,True
1728,3,4,203,4,46,3640,1,False,False,False,True,False,True,False,True,True
1729,2,3,249,2,1,2905,1,False,False,True,False,False,True,True,False,True
1730,3,3,238,3,54,2860,1,False,False,False,True,False,True,False,True,True
1731,5,3,181,4,32,3893,1,False,False,False,False,False,True,False,True,False
1732,3,3,138,4,56,1440,1,True,False,False,False,False,True,True,False,True
1733,4,3,139,3,47,1323,1,False,True,False,False,False,True,False,True,False
1734,2,3,192,2,31,2621,1,False,False,False,True,False,True,True,False,False
1735,5,4,241,3,40,3484,1,False,False,True,False,False,True,False,True,True
1736,3,2,188,3,33,3335,1,False,False,False,True,False,True,True,False,False
1737,6,1,278,2,12,2112,1,False,False,False,False,False,True,False,True,False
1738,4,1,144,2,35,1072,1,True,False,False,False,False,True,False,False,True
1739,4,5,208,2,33,2170,1,False,True,False,False,False,True,False,True,True
1740,3,2,208,2,41,2036,1,False,False,False,True,False,True,True,False,True
1741,4,3,210,3,11,2655,1,False,False,True,False,False,True,False,True,True
1742,3,3,237,3,47,3625,1,False,False,False,True,False,True,False,True,True
1743,4,4,192,3,25,2443,1,False,False,False,False,False,True,True,False,False
1744,6,2,143,5,17,1955,1,True,False,False,False,False,True,True,False,True
1745,3,1,234,3,60,2596,1,False,True,False,False,False,True,False,False,False
1746,4,5,147,2,17,1057,1,False,False,False,True,False,True,True,False,True
1747,5,1,226,2,18,2582,1,False,False,True,False,False,True,True,False,True
1748,4,5,263,2,62,2267,1,False,False,False,True,False,True,True,False,True
1749,4,1,147,3,11,1434,1,False,False,False,False,False,True,True,False,True
1750,3,1,174,4,18,1072,1,True,False,False,False,False,True,True,False,True
1751,3,1,142,4,4,1583,1,False,True,False,False,False,True,True,False,True
1752,4,4,136,3,6,1900,1,False,False,False,True,False,True,True,False,True
1753,3,1,192,3,35,2258,1,False,False,True,False,False,True,False,True,True
1754,3,2,184,5,26,3336,1,False,False,False,True,False,True,False,False,False
1755,6,5,260,4,10,2756,1,False,False,False,False,True,False,False,False,True
1756,5,3,160,3,25,1977,1,True,False,False,False,True,False,False,False,True
1757,3,1,262,2,28,2940,1,False,True,False,False,True,False,True,False,False
1758,4,3,217,3,51,3144,1,False,False,False,True,True,False,True,False,True
1759,3,2,267,5,48,2622,1,False,False,True,False,True,False,True,False,False
1760,5,4,195,2,4,3108,1,False,False,False,True,True,False,True,False,True
1761,4,3,152,2,18,1537,1,False,False,False,False,True,False,False,True,True
1762,4,5,178,3,23,1695,1,True,False,False,False,True,False,True,False,False
1763,4,2,190,4,61,2077,1,False,True,False,False,True,False,False,True,True
1764,3,5,286,3,12,3817,1,False,False,False,True,True,False,False,True,False
1765,2,1,167,2,46,1023,1,False,False,True,False,True,False,True,False,True
1766,2,2,148,6,63,1279,1,False,False,False,True,True,False,False,True,False
1767,4,3,218,4,50,3990,1,False,False,False,False,True,False,True,False,False
1768,5,2,272,2,37,2226,1,True,False,False,False,True,False,False,True,False
1769,4,3,147,2,52,1570,1,False,True,False,False,True,False,False,False,False
1770,4,5,263,3,32,3723,1,False,False,False,True,True,False,False,True,False
1771,5,5,189,4,16,3564,1,False,False,True,False,True,False,False,False,False
1772,3,3,242,3,7,3127,1,False,False,False,True,True,False,True,False,False
1773,5,3,204,2,40,2181,1,False,False,False,False,True,False,True,False,True
1774,3,1,229,3,2,3963,1,True,False,False,False,True,False,False,True,True
1775,3,5,180,2,33,1444,1,False,True,False,False,True,False,True,False,True
1776,5,5,190,4,12,2947,1,False,False,False,True,True,False,False,True,True
1777,6,1,154,5,19,1842,1,False,False,True,False,False,False,False,True,True
1778,4,3,134,3,21,1955,1,False,False,False,True,False,False,True,False,False
1779,3,3,206,2,62,3558,1,False,False,False,False,False,False,False,True,True
1780,3,2,169,2,61,1511,1,True,False,False,False,False,False,False,True,True
1781,4,2,237,2,6,2965,1,False,True,False,False,False,False,False,True,False
1782,4,4,146,2,52,1459,1,False,False,False,True,False,False,True,False,True
1783,5,2,187,3,11,2936,1,False,False,True,False,False,False,False,True,True
1784,5,4,206,3,53,2182,1,False,False,False,True,False,False,True,False,True
1785,5,3,208,4,10,2419,1,False,False,False,False,False,False,False,True,True
1786,4,2,149,4,40,1102,1,True,False,False,False,False,False,True,False,True
1787,6,2,148,4,56,1511,1,False,True,False,False,False,False,True,False,True
1788,4,2,135,2,54,1011,1,False,False,False,True,False,False,True,False,True
1789,4,1,242,3,35,3556,1,False,False,True,False,False,False,False,True,False
1790,5,2,231,4,41,2992,1,False,False,False,True,False,False,False,True,True
1791,6,2,205,5,61,2018,1,False,False,False,False,False,False,False,True,False
1792,4,4,137,2,37,1447,1,True,False,False,False,False,False,False,True,True
1793,3,4,202,4,20,3655,1,False,True,False,False,False,False,False,False,True
1794,3,1,163,3,59,1005,1,False,False,False,True,False,False,False,True,True
1795,2,2,128,2,17,1824,1,False,False,True,False,False,False,True,False,True
1796,3,3,165,3,35,1459,1,False,False,False,True,False,False,False,False,True
1797,4,1,242,2,34,3966,1,False,False,False,False,False,False,True,False,True
1798,5,4,229,2,9,3667,1,True,False,False,False,False,False,False,True,True
1799,5,1,191,3,56,3538,1,False,True,False,False,False,True,True,False,True
1800,3,5,231,2,49,2341,1,False,False,False,True,False,True,False,True,True
1801,3,1,183,3,51,3863,1,False,False,True,False,False,True,False,True,False
1802,3,1,195,3,5,3251,1,False,False,False,True,False,True,False,False,True
1803,3,5,249,2,26,2029,1,False,False,False,False,False,True,True,False,False
1804,3,4,151,3,16,1020,1,True,False,False,False,False,True,True,False,True
1805,4,1,140,2,60,1950,1,False,True,False,False,False,True,True,False,True
1806,4,1,151,2,6,1114,1,False,False,False,True,False,True,False,True,True
1807,2,5,109,3,12,1715,1,False,False,True,False,False,True,False,True,True
1808,5,1,180,2,35,1204,1,False,False,False,True,False,True,True,False,True
1809,4,1,151,5,28,1148,1,False,False,False,False,False,True,False,False,True
1810,2,1,188,3,62,2106,1,True,False,False,False,False,True,True,False,True
1811,4,2,274,2,11,3013,1,False,True,False,False,False,True,True,False,True
1812,3,5,187,2,50,2598,1,False,False,False,True,False,True,False,True,False
1813,4,2,185,2,4,2212,1,False,False,True,False,False,True,False,True,True
1814,3,4,187,2,54,3290,1,False,False,False,True,False,True,False,True,True
1815,5,4,260,3,43,2143,1,False,False,False,False,False,True,True,False,True
1816,3,3,191,3,5,2007,1,True,False,False,False,False,True,True,False,True
1817,3,4,203,2,15,2281,1,False,True,False,False,False,True,True,False,False
1818,4,1,144,4,63,1881,1,False,False,False,True,False,True,True,False,False
1819,5,2,281,4,5,3357,1,False,False,True,False,False,True,False,False,False
1820,2,3,169,3,48,1279,1,False,False,False,True,False,True,False,True,True
1821,4,3,201,2,18,3461,1,False,False,False,False,False,True,False,True,False
1822,4,4,226,5,12,2708,1,True,False,False,False,False,True,False,True,False
1823,6,3,176,5,7,1767,1,False,True,False,False,False,True,True,False,False
1824,3,5,228,4,57,2243,1,False,False,False,True,False,True,False,True,True
1825,4,5,260,3,14,2071,1,False,False,True,False,False,True,True,False,False
1826,4,5,268,3,17,3085,1,False,False,False,True,False,True,True,False,True
1827,4,5,188,3,6,3361,1,False,False,False,False,False,True,True,False,False
1828,4,4,213,3,11,2037,1,True,False,False,False,False,True,False,True,True
1829,4,4,259,2,44,2132,1,False,True,False,False,False,True,False,True,True
1830,3,2,257,2,46,2848,1,False,False,False,True,False,True,False,False,False
1831,4,5,163,3,38,1146,1,False,False,True,False,False,True,True,False,True
1832,2,3,211,3,12,3296,1,False,False,False,True,False,True,False,True,False
1833,3,4,166,2,58,1319,1,False,False,False,False,False,True,False,True,False
1834,3,5,245,4,26,2072,1,True,False,False,False,False,True,False,False,False
1835,5,5,234,2,44,2548,1,False,True,False,False,False,True,False,True,True
1836,4,2,234,2,27,3393,1,False,False,False,True,False,True,False,False,True
1837,3,1,180,3,52,1838,1,False,False,True,False,False,True,True,False,True
1838,4,5,217,4,37,2128,1,False,False,False,True,False,True,False,True,True
1839,4,1,253,3,31,3632,1,False,False,False,False,False,True,True,False,True
1840,3,2,188,3,3,3837,1,True,False,False,False,False,True,False,True,True
1841,2,3,274,3,24,3829,1,False,True,False,False,False,True,False,False,False
1842,3,4,136,2,54,1056,1,False,False,False,True,False,True,False,True,False
1843,3,5,143,2,17,1422,1,False,False,True,False,False,True,True,False,True
1844,3,1,267,3,57,3257,1,False,False,False,True,False,True,True,False,False
1845,3,4,198,2,20,2266,1,False,False,False,False,False,True,False,True,False
1846,4,4,201,10,17,2059,1,True,False,False,False,False,True,False,True,True
1847,3,5,241,10,31,2724,1,False,True,False,False,False,True,False,True,False
1848,5,1,269,3,2,2136,1,False,False,False,True,False,True,False,True,False
1849,5,5,123,2,60,1653,1,False,False,True,False,False,True,True,False,False
1850,3,2,178,2,32,1329,1,False,False,False,True,False,True,True,False,True
1851,3,4,203,3,18,3127,1,False,False,False,False,False,True,True,False,True
1852,3,1,169,10,15,1107,1,True,False,False,False,False,True,False,True,False
1853,3,5,190,10,27,2739,1,False,True,False,False,False,True,False,True,False
1854,3,3,190,7,7,2400,1,False,False,False,True,False,True,False,True,False
1855,4,5,238,10,38,3556,1,False,False,True,False,False,True,False,True,True
1856,5,5,247,10,61,2206,1,False,False,False,True,False,True,False,True,False
1857,4,1,190,10,35,3819,1,False,False,False,False,False,True,True,False,False
1858,3,5,168,3,5,1143,1,True,False,False,False,False,True,True,False,False
1859,2,2,190,3,51,2380,1,False,True,False,False,False,True,True,False,True
1860,2,5,170,8,14,1396,1,False,False,False,True,False,True,True,False,True
1861,4,4,226,7,9,2182,1,False,False,True,False,False,True,True,False,True
1862,5,1,256,7,50,3837,1,False,False,False,True,False,True,True,False,False
1863,2,1,104,7,30,1870,1,False,False,False,False,False,True,True,False,True
1864,4,1,192,3,29,3347,1,True,False,False,False,False,True,False,True,False
1865,4,3,213,3,57,3599,1,False,True,False,False,False,True,False,True,True
1866,4,2,259,2,54,2244,1,False,False,False,True,False,True,False,True,True
1867,3,4,257,2,15,3981,1,False,False,True,False,False,True,False,False,True
1868,4,3,163,3,52,1891,1,False,False,False,True,False,True,True,False,True
1869,2,3,211,3,55,3842,1,False,False,False,False,False,True,False,True,False
1870,3,2,166,2,45,1741,1,True,False,False,False,False,True,False,True,False
1871,3,1,245,4,47,3111,1,False,True,False,False,False,True,False,False,False
1872,5,5,234,2,43,3822,1,False,False,False,True,False,True,False,True,False
1873,4,4,234,2,2,2008,1,False,False,True,False,False,True,False,False,True
1874,3,4,180,3,52,1727,1,False,False,False,True,False,True,True,False,False
1875,4,5,217,4,12,2217,1,False,False,False,False,False,True,False,True,False
1876,4,5,253,3,58,3096,1,True,False,False,False,False,True,True,False,False
1877,3,4,188,3,49,3221,1,False,True,False,False,False,True,False,True,False
1878,2,2,274,3,60,2053,1,False,False,False,True,False,True,False,False,False
1879,3,1,136,2,61,1509,1,False,False,True,False,False,True,False,True,False
1880,3,1,143,2,63,1246,1,False,False,False,True,False,True,True,False,False
1881,3,4,267,3,55,2923,1,False,False,False,False,False,True,True,False,False
1882,3,1,198,2,49,3573,1,True,False,False,False,False,True,False,True,False
1883,4,1,201,10,37,3402,1,False,True,False,False,False,True,False,True,True
1884,3,5,241,10,41,3015,1,False,False,False,True,False,True,False,True,True
1885,5,4,269,3,51,3415,1,False,False,True,False,False,True,False,True,False
1886,5,3,123,2,30,1068,1,False,False,False,True,False,True,True,False,False
1887,3,4,178,2,35,1183,1,False,False,False,False,False,True,True,False,False
1888,3,5,203,3,58,3231,1,True,False,False,False,False,True,True,False,False
1889,3,2,169,10,4,1665,1,False,True,False,False,False,True,False,True,False
1890,3,4,190,10,38,2018,1,False,False,False,True,False,True,False,True,False
1891,3,4,190,7,51,2391,1,False,False,True,False,False,True,False,True,False
1892,4,5,238,10,44,3860,1,False,False,False,True,True,False,False,True,False
1893,5,1,247,10,57,2377,1,False,False,False,False,True,False,False,True,False
1894,4,3,190,10,34,3935,1,True,False,False,False,True,False,True,False,True
1895,3,2,168,3,15,1862,1,False,True,False,False,True,False,True,False,True
1896,2,1,190,3,59,2108,1,False,False,False,True,True,False,True,False,True
1897,2,3,170,8,61,1240,1,False,False,True,False,True,False,True,False,True
1898,4,1,226,7,41,2964,1,False,False,False,True,True,False,True,False,True
1899,5,2,256,7,41,2758,1,False,False,False,False,True,False,True,False,False
1900,2,5,104,7,12,1064,1,True,False,False,False,True,False,True,False,True
1901,4,4,192,3,39,2943,1,False,True,False,False,True,False,False,True,True
1902,5,2,195,6,38,1338,1,False,False,False,True,True,False,True,False,True
1903,3,5,271,4,51,1134,1,False,False,True,False,True,False,True,False,True
1904,2,1,296,5,29,1648,1,False,False,False,True,True,False,False,True,True
1905,4,5,277,5,32,1055,1,False,False,False,False,True,False,False,True,False
1906,2,4,140,3,32,1819,1,True,False,False,False,True,False,True,False,True
1907,4,1,148,3,23,1814,1,False,True,False,False,True,False,False,False,False
1908,4,5,238,2,1,2644,1,False,False,False,True,True,False,True,False,False
1909,5,3,220,3,37,2294,1,False,False,True,False,True,False,True,False,True
1910,4,4,224,3,29,3623,1,False,False,False,True,True,False,True,False,True
